7143-BQIBA,Male,0,No,No,10,0-12,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.950012207031,No,0
3800-LYTRK,Female,0,No,No,14,12-24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7000007629395,795.150024414063,No,0
0634-SZPQA,Female,0,No,No,23,12-24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.0500030517578,2169.80004882813,Yes,1
9646-NMHXE,Male,0,Yes,No,47,25-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6499996185303,973.099975585938,No,0
7030-NJVDP,Male,0,Yes,No,24,12-24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,2210.19995117188,No,0
5536-RTPWK,Male,0,Yes,No,49,49-60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.0500030517578,4853.75,Yes,1
8883-GRDWQ,Male,1,No,No,20,12-24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54,1055.90002441406,No,0
6166-ILMNY,Female,0,No,No,2,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,144.550003051758,Yes,1
3097-NNSPB,Female,0,No,No,2,0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.0499992370605,91.0999984741211,Yes,1
7771-ZONAT,Male,0,No,No,22,12-24,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,1304.84997558594,No,0
0655-RBDUG,Male,0,No,No,7,0-12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.0500030517578,713,Yes,1
2111-DWYHN,Male,0,No,No,1,0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.1000003814697,21.1000003814697,No,0
4194-WHFCB,Female,0,Yes,Yes,59,49-60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.6500015258789,5580.7998046875,No,0
4121-AGSIN,Female,0,Yes,Yes,58,49-60,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,1497.90002441406,No,0
4361-BKAXE,Female,0,No,No,41,25-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.4501953125,Yes,1
9845-PEEKO,Female,1,No,No,59,49-60,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.1999969482422,4590.35009765625,No,0
0455-XFASS,Female,0,Yes,Yes,3,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5500030517578,200.199996948242,No,0
0301-KOBTQ,Male,0,No,No,32,25-48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.0499992370605,614.450012207031,No,0
1751-NCDLI,Male,1,Yes,No,46,25-48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8499984741211,4564.89990234375,No,0
4367-NUYAO,Male,0,Yes,Yes,0,0-12,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,NULL,No,0
9878-TNQGW,Male,0,No,No,2,0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.9499969482422,171.149993896484,Yes,1
9170-ARBTB,Female,0,Yes,Yes,52,49-60,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.6000003814697,1012.40002441406,No,0
4441-NIHPT,Female,1,No,No,13,12-24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3000030517578,940.349975585938,Yes,1
8999-BOHSE,Female,1,No,No,11,0-12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.6999969482422,1047.69995117188,Yes,1
7241-AJHFS,Male,0,No,No,32,25-48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.6500015258789,2766.39990234375,No,0
7029-RPUAV,Male,1,Yes,No,17,12-24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.449996948242,1622.44995117188,Yes,1
4546-FOKWR,Female,0,No,No,16,12-24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,1129.34997558594,No,0
9036-CSKBW,Female,0,No,No,51,49-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.449996948242,5680.89990234375,No,0
5832-TRLPB,Male,0,No,No,29,25-48,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.3499984741211,2243.89990234375,No,0
8590-YFFQO,Male,0,Yes,No,70,60+,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.9499969482422,4523.25,No,0
8659-IOOPU,Female,0,Yes,Yes,71,60+,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.449996948242,7159.7001953125,No,0
1338-CECEE,Male,0,Yes,Yes,41,25-48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2839.94995117188,No,0
7439-DKZTW,Male,0,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5500030517578,80.5500030517578,No,0
4646-QZXTF,Female,0,Yes,No,7,0-12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,580.099975585938,No,0
4607-CHPCA,Male,0,Yes,Yes,25,25-48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4000015258789,2178.60009765625,Yes,1
9742-XOKTS,Male,0,Yes,Yes,67,60+,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.5500030517578,6038.5498046875,No,0
6921-OZMFH,Male,0,Yes,Yes,5,0-12,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.7000007629395,259.399993896484,No,0
9578-FOMUK,Male,0,No,Yes,15,12-24,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7999992370605,324.149993896484,No,0
4712-UYOOI,Female,0,Yes,Yes,20,12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20,417.649993896484,No,0
8824-RWFXJ,Male,0,Yes,Yes,3,0-12,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1500015258789,168.149993896484,Yes,1
7722-CVFXN,Male,0,Yes,Yes,54,49-60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.199996948242,5637.85009765625,No,0
8717-VCTXJ,Male,0,No,No,42,25-48,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.5499992370605,839.400024414063,No,0
7363-QTBIW,Female,0,Yes,No,9,0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.099975585938,No,0
4159-NAAIX,Female,0,No,No,63,60+,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.4499969482422,6253,No,0
0971-QIFJK,Female,0,Yes,No,69,60+,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.25,1641.80004882813,No,0
9397-TZSHA,Female,0,No,No,69,60+,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.6000003814697,1678.05004882813,No,0
3391-JSQEW,Male,0,Yes,No,40,25-48,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.1500015258789,2058.5,No,0
0343-QLUZP,Male,0,No,No,60,49-60,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.5999984741211,2424.5,No,0
9763-PDTKK,Female,0,No,No,4,0-12,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4000015258789,387.200012207031,Yes,1
2176-LVPNX,Female,1,No,No,71,60+,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.8499984741211,6293.4501953125,No,0
7627-JKIAZ,Female,0,Yes,No,37,25-48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.9499969482422,2839.64990234375,Yes,1
3312-UUMZW,Male,0,Yes,No,32,25-48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8499984741211,3145.89990234375,No,0
1271-UODNO,Male,0,No,No,39,25-48,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.8499984741211,2200.69995117188,No,0
8461-EFQYM,Female,0,No,No,38,25-48,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,24.25,914.400024414063,No,0
6900-RBKER,Male,0,No,No,52,49-60,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.4499969482422,4577.75,No,0
6891-JPYFF,Female,0,Yes,Yes,48,25-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,0
1459-QNFQT,Male,0,Yes,Yes,70,60+,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.7998046875,No,0
1047-NNCBF,Male,0,No,No,20,12-24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.5500030517578,1493.55004882813,No,0
3696-XRIEN,Female,0,No,No,50,49-60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.10009765625,No,0
4081-DYXAV,Female,0,No,No,19,12-24,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.8499984741211,893.549987792969,Yes,1
0074-HDKDG,Male,0,Yes,Yes,25,25-48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.5999984741211,1611,No,0
8791-GFXLZ,Male,0,No,No,12,12-24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.0499992370605,593.049987792969,No,0
8111-SLLHI,Male,1,Yes,No,39,25-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.650001525879,4284.7998046875,Yes,1
0927-LCSMG,Male,0,No,No,7,0-12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.6500015258789,544.549987792969,Yes,1
9330-DHBFL,Female,0,Yes,Yes,23,12-24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.80004882813,No,0
0098-BOWSO,Male,0,No,No,27,25-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.3999996185303,529.799987792969,No,0
3452-ABWRL,Male,1,No,No,47,25-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.0500030517578,3865.60009765625,No,0
5859-HZYLF,Male,0,Yes,Yes,26,25-48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.1499996185303,515.75,No,0
8257-RZAHR,Female,0,Yes,No,14,12-24,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.6999969482422,941,Yes,1
5293-WXJAK,Female,1,Yes,No,11,0-12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.050003051758,1133.65002441406,Yes,1
3156-QLHBO,Male,0,No,Yes,2,0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,48.3499984741211,No,0
2208-NQBCT,Female,0,Yes,Yes,26,25-48,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.9499969482422,2070.05004882813,No,0
1779-PWPMG,Female,1,Yes,No,72,60+,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.650001525879,8333.9501953125,No,0
6621-NRZAK,Female,0,Yes,Yes,63,60+,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20,1209.25,No,0
0831-JNISG,Male,0,Yes,Yes,71,60+,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7999992370605,1396.25,No,0
0774-IFUVM,Male,0,Yes,Yes,11,0-12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.1500015258789,723.349975585938,No,0
3082-WQRVY,Male,1,Yes,No,14,12-24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6499996185303,228.649993896484,No,0
9553-DLCLU,Female,0,No,Yes,13,12-24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.9499969482422,1161.75,No,0
1641-BYBTK,Male,0,No,Yes,6,0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.2000007629395,98.3499984741211,No,0
2460-NGXBJ,Male,1,Yes,Yes,11,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1999969482422,775.299987792969,No,0
2446-ZKVAF,Male,0,Yes,No,18,12-24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.7999992370605,1074.65002441406,No,0
0841-NULXI,Male,0,No,No,1,0-12,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.5499992370605,35.5499992370605,Yes,1
3522-CDKHF,Female,0,Yes,No,32,25-48,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.69995117188,No,0
1430-SFQSA,Male,0,No,No,29,25-48,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.5999984741211,1072.59997558594,No,0
0411-EZJZE,Female,0,No,No,3,0-12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,170.5,No,0
7851-WZEKY,Female,0,No,No,2,0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1500015258789,196.899993896484,Yes,1
8844-TONUD,Male,0,Yes,Yes,13,12-24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.6500015258789,1162.84997558594,Yes,1
8807-ARQET,Female,0,No,No,41,25-48,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.3499984741211,1677.84997558594,No,0
8992-CEUEN,Female,0,No,No,1,0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.8500003814697,18.8500003814697,No,0
4320-QMLLA,Male,0,No,No,7,0-12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.8499984741211,370.399993896484,No,0
8777-PVYGU,Female,0,Yes,No,52,49-60,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3000030517578,3410.60009765625,No,0
8292-ITGYJ,Female,0,Yes,Yes,45,25-48,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.6499996185303,1138.80004882813,No,0
6870-ZWMNX,Male,0,Yes,No,70,60+,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.0999984741211,5264.25,No,0
0621-CXBKL,Female,0,No,No,53,49-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.7000007629395,1005.70001220703,No,0
5268-DSMNQ,Female,1,Yes,No,62,60+,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.9499969482422,5936.5498046875,No,0
5334-JLAXU,Female,0,Yes,No,60,49-60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.0999984741211,5475.89990234375,No,0
4086-YQSNZ,Female,1,Yes,No,3,0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4000015258789,224.050003051758,Yes,1
6242-MBHPK,Female,1,Yes,No,23,12-24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0999984741211,2326.05004882813,No,0
5868-CZJDR,Male,0,No,Yes,1,0-12,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.3500003814697,31.3500003814697,Yes,1
9359-UGBTK,Female,0,No,No,67,60+,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.3499984741211,4991.5,No,0
0135-NMXAP,Female,0,No,No,12,12-24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.40002441406,Yes,1
4782-OSFXZ,Female,1,Yes,No,71,60+,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.6999969482422,5831.2001953125,No,0
6479-OAUSD,Male,0,No,No,25,25-48,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8999996185303,510.799987792969,No,0
7129-ACFOG,Female,0,No,No,5,0-12,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.7999992370605,283.950012207031,No,0
4189-NAKJS,Male,0,No,No,26,25-48,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.5499992370605,1295.40002441406,No,0
5562-BETPV,Male,0,Yes,Yes,1,0-12,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6499996185303,19.6499996185303,No,0
1282-IHQAC,Male,1,No,No,70,60+,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.0499992370605,3011.64990234375,No,0
9127-FHJBZ,Male,0,Yes,Yes,72,60+,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114,8093.14990234375,No,0
6270-OMFIW,Male,0,Yes,No,60,49-60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4000015258789,5610.25,Yes,1
1641-RQDAY,Female,1,Yes,Yes,32,25-48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.400001525879,3217.64990234375,No,0
0107-WESLM,Male,0,No,No,1,0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.8500003814697,19.8500003814697,Yes,1
6994-ORCWG,Female,0,No,No,14,12-24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.200012207031,No,0
1346-UFHAX,Female,0,No,No,13,12-24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80,1029.34997558594,No,0
3992-YWPKO,Female,0,No,No,6,0-12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.900001525879,669.450012207031,Yes,1
2933-XEUJM,Female,0,No,No,46,25-48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.1999969482422,3593.80004882813,No,0
0125-LZQXK,Male,0,No,No,15,12-24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.349998474121,1553.94995117188,Yes,1
5461-QKNTN,Male,1,Yes,No,43,25-48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3000030517578,3953.14990234375,No,0
4835-YSJMR,Male,0,No,No,39,25-48,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.7999992370605,1971.15002441406,No,0
8399-YNDCH,Male,1,No,No,21,12-24,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.0499992370605,1236.15002441406,Yes,1
3164-YAXFY,Male,0,No,No,57,49-60,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196,No,0
0887-WBJVH,Female,0,Yes,No,53,49-60,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.4499969482422,4872.2001953125,No,0
4660-IRIBM,Male,0,Yes,Yes,18,12-24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9000015258789,1500.5,No,0
5673-FSSMF,Female,0,No,No,1,0-12,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.1500015258789,60.1500015258789,Yes,1
7670-ZBPOQ,Female,0,Yes,No,58,49-60,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.0499992370605,3478.75,No,0
8089-UZWLX,Female,1,No,No,71,60+,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.050003051758,7413.5498046875,No,0
0080-OROZO,Female,0,No,No,35,25-48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532,No,0
3916-NRPAP,Male,0,No,No,3,0-12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.6999969482422,256.75,No,0
6807-SIWJI,Male,0,No,No,38,25-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.849998474121,3887.25,No,0
8221-HVAYI,Male,0,Yes,Yes,35,25-48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.1500015258789,2490.14990234375,No,0
1579-KLYDT,Male,0,No,No,7,0-12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.4499969482422,593.450012207031,Yes,1
5232-NXPAY,Female,0,No,No,47,25-48,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.4499969482422,3510.30004882813,No,0
8967-SZQAS,Female,0,No,No,14,12-24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.4500007629395,765.450012207031,No,0
4468-KAZHE,Female,1,Yes,No,20,12-24,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60,1259.34997558594,No,0
0455-ENTCR,Male,0,Yes,No,66,60+,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35009765625,No,0
8944-AILEF,Male,0,Yes,No,15,12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.4500007629395,340.850006103516,No,0
5542-NKVRU,Female,0,No,No,42,25-48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.75,844.450012207031,No,0
7126-RBHSD,Female,0,Yes,No,17,12-24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9000015258789,1348.94995117188,No,0
5370-IIVVL,Male,0,No,No,37,25-48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778,No,0
6789-HJBWG,Female,0,No,No,12,12-24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4000015258789,611.650024414063,No,0
3927-NLNRY,Male,0,Yes,No,53,49-60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.9501953125,Yes,1
9087-EYCPR,Female,0,No,No,60,49-60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25,1505.05004882813,No,0
6791-YBNAK,Male,0,Yes,Yes,18,12-24,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.5499992370605,467.850006103516,No,0
6358-LYNGM,Male,0,No,No,1,0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9000015258789,74.9000015258789,Yes,1
6077-BDPXA,Female,0,No,No,3,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1500015258789,194.199996948242,No,0
0013-MHZWF,Female,0,No,Yes,9,0-12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4000015258789,571.450012207031,No,0
5494-HECPR,Female,0,No,No,1,0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,80.25,Yes,1
8268-YDIXR,Male,0,Yes,No,56,49-60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.1500015258789,5253.9501953125,No,0
9824-BEMCV,Male,0,Yes,Yes,17,12-24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69,1149.65002441406,Yes,1
1373-ORVIZ,Female,0,Yes,Yes,11,0-12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.3499984741211,740.799987792969,Yes,1
4291-SHSBH,Male,0,No,No,7,0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5500030517578,521.349975585938,No,0
6980-IMXXE,Female,0,Yes,Yes,69,60+,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2000007629395,1412.65002441406,No,0
9866-QEVEE,Male,0,No,No,19,12-24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86,1532.44995117188,Yes,1
9897-KXHCM,Female,0,Yes,Yes,3,0-12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3000030517578,250.050003051758,Yes,1
0040-HALCW,Male,0,Yes,Yes,54,49-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3999996185303,1090.59997558594,No,0
0784-GTUUK,Male,0,Yes,No,62,60+,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.75,1446.80004882813,No,0
7979-CORPM,Male,0,No,No,24,12-24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.5500030517578,2282.55004882813,Yes,1
2294-DMMUS,Female,0,Yes,Yes,62,60+,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.4499969482422,4300.4501953125,No,0
0872-JCPIB,Male,0,No,No,17,12-24,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,1111.19995117188,No,0
